url,status,notes
https://translinkcf.com/2024/10/10/translink-corporate-finance-acted-as-the-advisor-to-mitie-on-the-acquisition-of-grupo-visegurity/,,
https://translinkcf.com/2024/10/08/translink-s-us-partner-dinan-capital-advisors-advised-esscoe-llc-on-the-sale-to-convergint-a-portfolio-company-of-ares-management-nyse-ares-harvest-partners-and-leonard-green-partners/,,
https://translinkcf.com/2024/10/08/translink-corporate-finance-acted-as-the-advisor-to-shareholders-of-national-floorcoverings-group-on-the-sale-to-nimbus/,,
https://translinkcf.com/2024/10/07/translink-cf-it-services-valuation-index-q3-2024/,,
https://translinkcf.com/2024/10/03/translink-corporate-finance-acted-as-the-advisor-to-kotniz-on-the-acquisition-of-metalstyle/,,
https://translinkcf.com/2023/05/09/translink-corporate-finance-sets-record-in-franco-spanish-ma-transactions-2022/,,
https://translinkcf.com/2024/06/26/translink-cf-saas-valuation-index-q1-2024-summary/,,
https://translinkcf.com/2024/08/29/translink-cf-saas-valuation-index-q2-2024-summary/,,
https://translinkcf.com/2024/02/26/translink-corporate-finance-acted-as-the-advisor-to-incico-s-p-a-on-the-acquisition-of-cogenera-s-r-l/,,
https://translinkcf.com/2024/03/05/translink-corporate-finance-acted-as-the-advisor-to-beslag-design-in-the-sale-to-salix-group-a-business-area-of-volati/,,
https://translinkcf.com/2024/01/15/translinks-2024-trends-report-unpacks-industry-hybridisation-megatrend/,,
https://translinkcf.com/2022/11/14/translink-finland-shortlisted-mergermarket-ma-awards-2022/,,
https://translinkcf.com/2023/11/28/translink-corporate-finance-acted-as-the-financial-advisor-to-lvt-moto-on-the-sale-to-lagermax-group/,,
https://translinkcf.com/2023/11/14/translink-corporate-finance-acted-as-financial-advisor-to-vargas-holding-and-its-portfolio-company-aira-in-the-acquisition-of-garant-warmesysteme/,,
https://translinkcf.com/2023/11/13/translink-corporate-finance-acted-as-the-advisor-to-cecop-exponential-growth-llc-in-its-partnership-with-pearlman-buying-group/,,
https://translinkcf.com/2024/09/27/translinks-us-partner-dinan-company-initiated-the-acquisition-of-assured-automation-by-floworks-a-portfolio-company-of-wynnchurch-capital-partners/,,
https://translinkcf.com/2024/09/26/translink-corporate-finance-acted-as-the-exclusive-advisor-to-ud-vet-on-the-sale-to-imv-technologies/,,
https://translinkcf.com/2024/09/26/translink-corporate-finance-advised-tonerpartner-group-a-portfolio-company-of-rivean-capital-on-the-acquisition-trensco-hd-toner-hq-fit/,,
https://translinkcf.com/2024/09/25/translinks-us-partner-dinan-company-initiated-the-acquisition-of-uptronix-by-unified-power-a-portfolio-company-of-incline-equity-partners/,,
https://translinkcf.com/2024/09/25/key-factors-shaping-the-industrials-ma-landscape/,,
https://translinkcf.com/2024/09/23/translinks-us-partner-dinan-company-initiated-the-acquisition-of-clintrex-by-toxstrategies-a-portfolio-company-of-renovus-capital/,,
https://translinkcf.com/2024/09/20/translinks-us-partner-dinan-company-initiated-the-acquisition-of-blake-street-group-by-pearl-meyer-partners-a-portfolio-company-of-main-street-capital/,,
https://translinkcf.com/2024/09/10/translinks-us-partner-dinan-capital-advisors-advised-signaturecare-emergency-center-on-the-sale-of-a-free-standing-emergency-department-in-paris-texas-to-lifepoint-healthcare-a-portfolio-company-of-ap/,,
https://translinkcf.com/2024/09/04/translink-corporate-finance-acted-as-the-advisor-to-miss-group-on-the-acquisition-of-domeneshop/,,
https://translinkcf.com/2025/05/05/healthcare-ma-insights-2024-overview/,,
https://translinkcf.com/2025/04/30/derenia-capital-translink-partnership-north-africa/,,
https://translinkcf.com/2025/04/25/advised-jotri-in-its-sale-to-chovi/,,
https://translinkcf.com/2014/10/30/translink-advises-netrauta-on-the-sale-of-the-company-to-bygghemma/,,
https://translinkcf.com/2014/10/30/translink-advises-atlas-on-the-sale-of-the-company-to-gertsen-olufsen/,,
https://translinkcf.com/2014/08/01/translink-acted-as-advisor-to-the-bapo-ba-mogale-tribal-community/,,
https://translinkcf.com/2014/07/14/translink-advised-the-shareholders-of-prijsvrij-holding-nv-in-the-sale-of-a-50-stake-to-der-touristik-gmbh/,,
https://translinkcf.com/2014/06/30/novabase-sgps-sa-sells-novabase-digital-tv/,,
https://translinkcf.com/2014/01/01/translink-advises-brannan-in-the-divestiture-of-its-swedish-manufacturing-operations/,,
https://translinkcf.com/2025/04/22/translink-advised-solchem-in-its-sale-to-azelis/,,
https://translinkcf.com/2025/04/16/translink-advised-bjorn-axen-on-the-sale-of-bjorn-axen-retail-to-driv-kapital/,,
https://translinkcf.com/2025/03/31/translink-corporate-finance-advised-gal-kal-on-the-sale-to-chemitec/,,
https://translinkcf.com/2025/04/17/fagerhult-acquired-trato-tlv/,,
https://translinkcf.com/2025/04/15/navigating-government-influence-in-cross-border-ma/,,
https://translinkcf.com/2025/04/10/leandro-rosado-appointed-ceo-translink-corporate-finance/,,
https://translinkcf.com/2025/04/11/translink-advised-wayland-on-its-sale-to-yeager/,,
https://translinkcf.com/2025/04/08/valuation-index-reveals-cautious-optimism/,,
https://translinkcf.com/2025/04/04/balancing-the-books-for-cross-border-ma-in-india/,,
https://translinkcf.com/2025/03/25/translink-corporate-finance-advised-the-minority-shareholders-in-aas-mek-verksted-as-on-the-sale-of-their-shares-to-the-majority-owners/,,
https://translinkcf.com/2025/03/27/translink-establishes-business-services-expert-group/,,
https://translinkcf.com/2025/03/24/healthcare-ma-report-impact-on-growth/,,
https://translinkcf.com/2025/03/20/translinks-us-partner-dinan-company-initiated-the-acquisition-of-maskwa-high-voltage-by-entrust-solutions-group-a-portfolio-company-of-kohlberg-company-llc/,,
https://translinkcf.com/2025/03/17/translink-corporate-finance-advised-institut-fur-histologische-und-zytologische-diagnostik-ag-aarau-on-the-sale-to-affidea-group/,,
https://translinkcf.com/2025/03/14/translink-corporate-finance-advised-dansk-fundering-on-the-sale-to-christiansen-essenbaek/,,
https://translinkcf.com/2025/03/13/translink-corporate-finance-advised-eyeon-group-on-the-acquisition-of-safestate/,,
https://translinkcf.com/2022/06/30/translink-advised-miss-group-in-the-acquisition-of-privatevpn/,,
https://translinkcf.com/2022/05/24/translink-advised-miss-group-in-the-acquisition-of-cloudnet/,,
https://translinkcf.com/2022/05/13/centre-technologies-acquires-commercial-it-solutions-advised-by-translink/,,
https://translinkcf.com/2022/05/03/translink-advised-fortress-brand-a-portfolio-company-of-trivest-in-the-acquisition-of-taylor-pond/,,
https://translinkcf.com/2022/04/30/translink-advised-the-oncology-institute-of-hope-innovation-in-the-acquisition-of-womens-cancer-care/,,
https://translinkcf.com/2022/04/28/translink-advised-peak-proteins-on-the-100-sale-to-sygnature-discovery/,,
https://translinkcf.com/2022/04/19/translink-advised-en-engineering-in-the-acquisition/,,
https://translinkcf.com/2022/04/14/translink-partner-in-poland-holon-advises-bocian-clinic/,,
https://translinkcf.com/2022/04/11/translink-advised-ecit-in-the-acquisition-of-xacct/,,
https://translinkcf.com/2022/04/07/translink-advised-siblu-group-in-the-acquisition-of-holding-new-aire-campings-grand-sud/,,
https://translinkcf.com/2022/03/31/universal-security-systems-was-acquired-by-convergint/,,
https://translinkcf.com/2022/03/11/translink-advised-propharma-group-in-acquisition/,,
https://translinkcf.com/2022/02/28/translink-advised-swinton-technology-in-the-100-sale-to-sensia/,,
https://translinkcf.com/2022/02/23/chicago-pacific-founders-through-their-portfolio-company-sage-has-acquired-mid-columbia-pet-emergency-services/,,
https://translinkcf.com/2022/02/22/translink-corporate-finance-has-record-breaking-year-in-2021/,,
https://translinkcf.com/2022/02/21/milestone-technologies-a-portfolio-company-of-hig-capital-acquires-covestic-llc/,,
https://translinkcf.com/2022/02/21/eis-holdings-a-portfolio-company-of-o2-investment-partners-announced-an-investment-potomac-abatement/,,
https://translinkcf.com/2022/02/19/translink-advised-sst-bearing-corporation-on-the-sale-to-solve-industrial-motion-group/,,
https://translinkcf.com/2022/01/26/translink-italy-advises-dreno-pompe-on-the-sale-to-us-based-industrial-flow-solutions-a-portfolio-company-of-may-river-capital-2/,,
https://translinkcf.com/2021/12/31/unifeye-vision-partners-completes-partnership-with-pendleton-eye-center-in-southern-california/,,
https://translinkcf.com/2021/12/31/roha-arzneimittel-gmbh-sold-subsidiaries-to-convivo-group/,,
https://translinkcf.com/2021/12/30/pathways-acquires-human-resource-training-inc/,,
https://translinkcf.com/2021/12/29/miss-group-acquires-switzerlands-leading-web-hosting-provider-webland/,,
https://translinkcf.com/2021/12/27/wynnchurch-capital-makes-growth-investment-in-mattress-warehouse/,,
https://translinkcf.com/2021/12/23/translink-advised-frontier-dental-superholdings-partners-on-its-partnership-with-burbank-dental-lab/,,
https://translinkcf.com/2021/12/17/graham-partners-completed-a-minority-growth-equity-investment-in-kinova-group-inc/,,
https://translinkcf.com/2021/12/08/translink-advises-the-owner-of-hauertmann-it-consulting-on-the-sale-to-adesso-se/,,
https://translinkcf.com/2021/12/08/blkb-invests-as-a-strategic-investor-in-swisspeers-ag/,,
https://translinkcf.com/2021/11/30/jacobs-university-bremen-sells-a-majority-stake-to-schaffhausen-institute-of-technology/,,
https://translinkcf.com/2021/11/25/translink-corporate-finance-acted-as-the-exclusive-advisor-on-its-4-8m-capital-fund-raise/,,
https://translinkcf.com/2021/11/19/translink-advises-israeli-tourist-resort-tur-sinai-on-its-sale-to-israeli-association-i-belong-israel/,,
https://translinkcf.com/2021/11/03/electric-power-systems-eps-has-acquired-h-a-r-t-high-voltage-apparatus-repair-and-testing-co/,,
https://translinkcf.com/2021/10/28/therma-holdings-announces-expansion-of-mechanical-services-offering-in-phoenix-arizona/,,
https://translinkcf.com/2021/10/25/loenbro-a-portfolio-company-of-tailwind-capital-partners-has-acquired-switch-electric/,,
https://translinkcf.com/2021/10/25/laser-md-medspa-a-portfolio-company-of-potomac-equity-partners-acquired-young-medical-spa/,,
https://translinkcf.com/2021/10/04/translink-advises-the-owners-of-finnish-saas-company-silverbucket-oy-in-the-share-sale-and-reinvestment-into-danish-software-company-eg-a-s/,,
https://translinkcf.com/2021/09/29/translink-advises-the-owners-of-akademie-fur-kindergarten-kita-und-hort-on-the-sale-to-odewald-kmu-ii/,,
https://translinkcf.com/2021/09/27/translink-south-africa-advises-caxal-enterprises-on-the-acquisition-of-new-ink-holdings-the-holding-company-of-nutec-digital-ink/,,
https://translinkcf.com/2021/09/24/atar-capital-portfolio-company-pathways-acquires-renew-consulting/,,
https://translinkcf.com/2021/09/20/finnish-pioneer-in-digital-first-aid-and-safety-trainings-to-join-with-presto-to-create-the-nordic-market-leader/,,
https://translinkcf.com/2021/09/14/archive360-has-received-a-strategic-investment-from-leeds-equity-partners/,,
https://translinkcf.com/2021/08/27/translink-advises-starmatik-shareholders-on-the-sale-of-a-minority-stake-to-trumpf-group/,,
https://translinkcf.com/2021/08/20/translink-advised-miss-group-on-the-acquisition-of-the-spanish-web-hosting-company-adw-europe-sl/,,
https://translinkcf.com/2021/08/16/dermatology-associates-and-surgery-center-was-acquired-by-pinnacle-dermatology-a-portfolio-company-of-chicago-pacific-founders/,,
https://translinkcf.com/2021/07/29/translink-advised-texpols-shareholders-on-its-100-sale-to-allmed-medical-products/,,
https://translinkcf.com/2021/07/29/ramtech-electronics-limited-was-sold-to-halma-plc-2/,,
https://translinkcf.com/2021/07/19/the-revenue-cycle-management-agreements-of-rc-mclean-and-associates-were-acquired-by-medusind-a-portfolio-company-of-h-i-g-capital/,,
https://translinkcf.com/2021/07/15/celsius-fire-and-its-queensland-operations-fire2u-were-sold-to-airmaster/,,
https://translinkcf.com/2021/07/07/translink-advises-the-shareholders-of-fasp-in-the-majority-stake-sale-to-ima-group/,,
https://translinkcf.com/2021/07/02/north-star-processing-was-acquired-by-welcome-dairy-a-portfolio-company-of-new-heritage-capital/,,
https://translinkcf.com/2021/06/29/translink-advised-professional-softwares-shareholders-on-its-100-sale-to-grupo-primavera/,,
https://translinkcf.com/2021/06/28/translink-advised-contasimples-shareholders-on-its-100-sale-to-grupo-primavera/,,
https://translinkcf.com/2021/06/17/translink-acts-as-financial-advisor-to-camicissima-in-the-acquisition-of-nara-camicie/,,
https://translinkcf.com/2021/06/16/translink-has-advised-clinicbuddy-a-fast-growing-saas-enabled-ehealth-provider-in-sweden-on-its-sale-to-main-capital/,,
https://translinkcf.com/2021/06/04/translink-initiated-the-investment-into-toolwatch-by-the-riverside-company/,,
https://translinkcf.com/2021/06/01/utxl-inc-was-acquired-by-knight-swift-transportation-holdings-inc/,,
https://translinkcf.com/2021/06/01/derm-one-pllc-was-sold-to-integrated-dermatology/,,
https://translinkcf.com/2021/05/25/ervin-equipments-rental-fleet-was-acquired-by-american-trailer-rental-group-a-portfolio-company-of-milton-street-capital/,,
https://translinkcf.com/2021/05/21/translink-acts-as-advisor-to-dws-in-b-groups-reserved-capital-increase/,,
https://translinkcf.com/2021/05/20/construction-equipment-group-has-acquired-100-of-the-shares-in-vera-tank-as/,,
https://translinkcf.com/2021/05/03/spinnertech-was-acquired-by-magna5-a-portfolio-company-of-newspring-capital/,,
https://translinkcf.com/2021/04/30/translink-advises-fischer-group-a-s-in-denmark-on-the-acquisition-of-fonsterdesign-stockholm-ab-in-sweden/,,
https://translinkcf.com/2021/04/16/translink-advised-british-spinaclean-on-the-sale-of-the-company-to-swedish-lifco-ab/,,
https://translinkcf.com/2021/04/02/lafayette-instrument-was-sold-to-branford-castle-partners/,,
https://translinkcf.com/2021/03/12/altron-inc-was-sold-to-virtex-enterprises-a-portfolio-company-of-insight-equity/,,
https://translinkcf.com/2021/03/04/translink-corporate-finance-has-advised-techno-dive-with-their-acquisition-of-the-rov-diving-department-of-samba-marin/,,
https://translinkcf.com/2021/03/02/translink-advised-the-label-makers-limited-on-its-disposal-to-the-spanish-headquartered-multi-national-printeos-s-a/,,
